years_experience,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,job_posting_month,job_posting_year,hiring_urgency,job_openings,total_skills,job_title_business analyst,job_title_data analyst,job_title_data engineer,job_title_data scientist,job_title_machine learning engineer,company_size_medium,company_size_small,company_industry_education,company_industry_finance,company_industry_healthcare,company_industry_retail,company_industry_technology,country_canada,country_germany,country_india,country_singapore,country_uk,country_usa,remote_type_onsite,remote_type_remote,education_level_master,education_level_phd,salary
9,0,1,1,0,1,12,2020,3,7,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,97097
6,1,0,1,0,0,2,2024,3,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,152363
9,1,1,1,0,0,2,2023,2,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,118759
11,1,1,1,0,0,8,2025,2,4,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,89207
5,1,0,0,1,0,10,2024,3,7,2,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,113460
11,1,1,0,0,0,8,2021,3,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,158483
10,0,1,1,1,1,10,2020,3,6,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,128268
12,1,0,1,0,1,12,2025,2,4,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,123157
7,0,1,1,0,1,7,2021,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,139844
5,1,0,0,1,1,6,2021,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,137410
9,0,0,1,1,1,1,2026,3,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,144011
14,1,1,1,0,1,4,2023,2,5,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,112753
10,1,1,0,0,1,8,2020,2,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,87603
14,0,1,1,0,0,1,2026,2,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,155650
11,1,1,1,0,1,2,2026,2,2,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,139187
6,1,1,1,0,0,9,2023,3,8,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,134847
2,0,1,0,1,1,5,2023,3,8,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,125929
6,0,0,0,0,0,1,2025,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,95203
6,0,0,0,0,1,12,2026,3,7,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,89299
1,0,0,0,0,0,9,2026,1,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,75645
5,1,0,0,1,1,4,2021,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,138794
10,1,1,0,0,1,7,2021,2,2,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,129305
4,0,0,0,1,0,7,2025,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,173769
7,0,1,0,0,1,8,2021,1,5,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,153028
8,1,0,1,0,0,5,2026,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,119537
9,0,0,0,1,1,10,2026,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,188218
7,1,1,1,0,1,12,2021,3,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,72769
1,0,1,0,1,1,10,2025,1,1,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,119785
6,1,0,0,0,0,9,2022,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,124620
13,0,1,0,0,0,10,2021,2,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,96213
2,0,0,1,0,0,7,2024,1,3,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,89439
1,0,1,1,0,0,12,2026,1,1,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,88011
11,1,1,0,1,1,7,2022,2,5,4,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,116383
5,1,0,0,0,1,2,2024,1,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,123073
7,1,1,1,1,1,2,2023,3,4,5,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,92274
10,0,1,0,1,1,2,2022,2,4,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,78501
8,1,1,0,1,1,2,2026,2,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,122892
13,0,1,0,0,1,4,2024,3,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,168710
12,1,1,1,1,0,1,2025,3,1,4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,77900
1,1,0,1,1,1,2,2021,3,4,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,195738
11,0,1,0,1,0,10,2021,2,6,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,132283
1,1,0,0,0,1,3,2023,3,8,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,143450
9,1,0,0,0,0,8,2021,3,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,100997
14,1,1,0,1,0,12,2020,3,7,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,65390
14,0,0,0,0,0,8,2024,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,118678
13,0,0,1,0,1,8,2024,2,3,2,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,129853
2,1,1,1,0,0,6,2021,1,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,63274
3,0,1,0,0,0,1,2022,1,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,88398
4,0,1,1,0,0,9,2023,1,3,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,90898
1,0,0,0,1,1,5,2022,3,7,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,168293
0,0,1,1,0,0,5,2023,3,9,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,65770
12,0,1,0,0,1,10,2025,2,6,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,152801
14,0,1,1,1,1,1,2021,3,5,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,163288
0,0,1,1,0,1,10,2021,1,3,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,167311
11,1,1,1,0,0,2,2021,3,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,112837
4,0,0,0,0,1,5,2020,1,4,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,85198
7,0,0,1,0,1,12,2023,3,8,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,77166
14,0,0,0,1,1,5,2021,2,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,120721
9,0,1,1,0,1,11,2022,2,6,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,119956
12,0,0,1,1,0,5,2025,3,7,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,120626
14,1,0,0,0,0,4,2023,2,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,156096
3,1,1,0,0,1,4,2022,3,9,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,97211
14,1,1,0,0,0,1,2022,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,92019
14,1,1,0,1,0,10,2020,2,5,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,117912
7,0,0,1,1,1,6,2023,3,7,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,127756
12,0,1,1,1,1,11,2021,3,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,136534
0,0,1,1,0,1,12,2021,1,4,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,97430
8,1,1,0,0,1,1,2020,2,6,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,85226
1,1,1,0,0,1,10,2020,3,9,3,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,110575
5,1,0,1,0,0,10,2021,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100050
0,1,1,1,1,0,6,2022,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,122861
13,0,0,1,0,1,4,2023,2,5,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,164756
13,0,1,0,1,0,9,2020,2,4,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,89687
3,1,0,0,0,0,3,2021,1,6,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,74377
0,1,1,0,0,0,11,2025,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,97318
0,1,0,1,1,1,6,2021,3,8,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,105066
0,0,1,1,1,0,12,2024,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,126259
7,0,0,0,0,0,10,2023,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,93343
14,0,1,0,0,0,3,2021,2,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,137506
0,1,0,1,0,0,9,2022,1,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,176189
2,0,0,1,1,1,5,2021,3,2,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,144548
2,1,0,0,0,0,5,2022,1,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,51749
14,0,1,0,1,0,2,2026,2,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,130890
9,1,1,0,1,0,5,2024,3,7,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,86049
10,1,0,1,0,0,10,2025,2,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,94249
9,1,0,1,0,0,9,2023,3,9,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,112635
6,1,0,1,0,0,8,2022,1,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,105010
5,0,0,1,1,1,1,2022,3,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,92513
6,0,1,0,0,1,12,2025,1,6,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62201
10,0,0,0,1,0,3,2026,2,5,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,85109
4,0,0,0,0,0,8,2020,3,9,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,99540
2,0,1,1,1,1,6,2021,3,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,156336
13,0,0,0,0,1,10,2023,3,8,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,127497
13,1,0,1,0,1,8,2022,2,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,111430
6,0,1,0,0,1,3,2020,1,6,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,111970
6,1,1,0,1,1,1,2022,3,7,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,93928
5,1,1,1,0,0,7,2024,1,5,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,115661
7,1,0,0,0,0,10,2026,1,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,72629
5,1,0,1,1,1,2,2022,3,8,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,126333
2,0,1,1,1,1,8,2021,3,1,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,119423
9,0,0,0,0,1,10,2023,2,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,61099
11,0,1,1,1,1,6,2026,3,8,4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,139177
1,0,1,1,1,1,3,2025,3,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,147176
8,0,1,0,1,1,9,2023,2,5,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,128414
8,1,1,0,0,0,4,2021,2,2,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,103469
1,0,1,0,1,0,5,2024,1,5,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,68405
0,0,0,0,1,0,3,2026,3,7,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,117966
6,0,0,1,1,0,1,2020,3,5,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,76683
4,1,0,1,1,0,6,2020,3,4,3,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,84792
14,0,0,1,1,0,10,2023,3,6,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,78443
13,1,1,0,1,0,10,2021,2,4,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,61489
13,1,1,1,0,0,11,2022,2,4,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,112315
14,0,0,1,1,0,2,2020,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,126701
10,0,1,0,1,1,9,2022,2,6,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,78475
9,1,1,1,0,0,12,2022,2,3,3,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,118181
2,1,0,1,1,0,4,2026,3,6,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,107931
9,1,0,0,1,0,4,2023,2,6,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,90075
6,0,1,0,1,1,5,2020,3,8,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,142211
10,0,1,0,1,1,8,2021,2,4,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,129784
5,0,1,1,0,0,8,2020,3,9,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,91298
6,1,0,1,0,0,6,2026,3,7,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,66368
14,0,1,1,0,0,7,2024,3,9,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,62468
7,0,0,0,0,0,7,2023,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,97795
11,1,0,0,0,1,10,2022,3,8,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,124208
6,1,1,1,1,0,9,2024,3,5,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,129761
9,0,1,1,1,0,4,2020,3,8,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,84069
6,1,1,0,0,1,9,2020,3,7,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,114601
0,1,0,1,0,1,9,2022,3,9,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,165727
3,0,1,0,0,0,3,2025,1,6,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,101204
5,1,0,0,1,0,7,2023,1,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,66668
5,1,0,0,0,0,4,2022,3,7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,53114
1,1,0,0,1,1,8,2020,1,2,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,100933
10,0,0,1,1,1,10,2020,3,4,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,154726
13,0,0,0,0,0,4,2022,3,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,99986
5,1,1,1,1,1,7,2022,3,7,5,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,132608
0,0,1,1,0,1,11,2022,1,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,124584
14,1,0,0,1,0,4,2026,2,2,2,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,133038
9,0,1,0,0,0,2,2024,3,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,158408
0,0,1,0,0,0,5,2021,1,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,102375
9,1,0,1,0,1,5,2023,2,3,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,100318
13,0,1,1,0,1,10,2024,2,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93586
1,1,0,0,1,1,3,2020,3,7,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,103907
10,1,0,0,1,0,10,2020,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,150827
7,1,0,0,1,1,3,2025,1,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,98962
14,1,0,1,0,0,11,2024,2,6,2,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,131399
7,1,0,0,1,0,5,2023,3,7,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80062
6,1,1,1,1,0,12,2020,3,5,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,83517
1,1,0,0,0,0,8,2022,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155476
11,0,1,0,0,1,7,2022,3,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111498
5,0,1,1,0,1,5,2024,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,160243
2,0,1,0,0,0,9,2023,1,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,53880
8,1,0,0,0,1,4,2025,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,59207
7,0,1,1,0,1,11,2024,1,5,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,75677
8,0,1,0,0,0,1,2020,2,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,93147
10,1,0,0,0,0,11,2020,2,6,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,70562
12,1,1,1,0,0,10,2024,3,7,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,159437
13,0,0,0,0,1,9,2024,2,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,131584
3,0,0,1,1,1,5,2020,3,4,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,132430
9,0,1,1,1,1,6,2026,3,5,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,90157
11,1,1,1,1,0,11,2024,3,3,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,124383
3,1,1,0,0,0,4,2025,1,4,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,118306
3,0,1,1,0,1,7,2020,3,9,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,182148
13,1,0,1,0,1,3,2023,2,2,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,161517
6,1,1,1,0,1,7,2023,1,5,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,120115
9,1,0,1,0,1,2,2023,2,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,121750
13,0,0,1,0,1,10,2021,3,9,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,98914
7,0,0,1,0,1,10,2026,3,9,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,110064
7,1,1,0,1,1,4,2021,1,6,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,118857
4,1,1,1,0,1,1,2024,1,4,4,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,138734
0,1,1,0,1,1,6,2022,3,7,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,99764
9,0,1,1,1,1,4,2021,3,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,111528
14,0,0,0,0,0,9,2025,3,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,79876
6,1,1,1,1,1,7,2025,3,9,5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,88758
14,0,0,1,1,0,11,2026,3,6,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,106265
3,0,0,1,1,1,12,2020,3,4,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,127230
2,1,1,1,1,0,6,2022,3,2,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,83296
10,1,0,1,1,1,1,2023,3,9,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,85363
8,0,0,0,0,1,12,2021,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,108923
12,0,0,0,1,1,8,2023,3,9,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,165209
1,0,0,1,0,1,10,2022,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,117991
6,1,1,0,0,0,9,2026,1,5,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,72485
2,0,1,1,0,0,1,2026,3,8,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,151166
14,0,1,1,0,1,5,2023,2,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,124201
0,0,0,1,1,0,12,2022,3,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,193979
5,0,1,1,1,0,2,2022,3,2,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,132167
7,0,0,0,1,1,8,2020,1,4,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,123007
8,0,1,0,1,1,2,2024,2,6,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,97452
1,0,1,1,0,0,6,2022,1,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,131088
11,1,1,1,1,0,11,2021,3,6,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,126711
9,0,1,0,0,1,6,2023,3,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,145604
3,1,1,0,1,1,9,2026,1,5,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,124038
13,1,0,1,1,1,5,2023,3,2,4,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,135011
6,1,0,0,1,0,10,2021,1,6,2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,119160
5,1,1,0,1,0,4,2024,1,6,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,106488
8,0,1,0,0,1,10,2026,2,5,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,86564
14,0,0,1,0,1,12,2023,3,9,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,120866
